,cz,year,pop,refugees
39,3002.0,1994.0,125896.48148148147,0.18518518518518517
40,3003.0,1994.0,410226.55555555556,23.11111111111111
41,3101.0,1994.0,126545.96296296296,0.037037037037037035
42,3102.0,1994.0,67197.14814814815,0.14814814814814814
43,3201.0,1994.0,86602.07407407407,0.2962962962962963
44,3202.0,1994.0,171848.25925925927,0.0
45,3203.0,1994.0,130156.77777777778,0.5555555555555556
46,3300.0,1994.0,1133097.962962963,230.4814814814815
47,3400.0,1994.0,258359.03703703705,16.14814814814815
48,3500.0,1994.0,799723.5555555555,147.8148148148148
49,3600.0,1994.0,167528.5185185185,57.888888888888886
50,3700.0,1994.0,338515.18518518517,4.111111111111111
51,3800.0,1994.0,578599.9629629629,87.25925925925925
52,3901.0,1994.0,353583.7037037037,1.6666666666666667
53,3902.0,1994.0,38819.77777777778,0.07407407407407407
54,4001.0,1994.0,61714.03703703704,0.0
55,4002.0,1994.0,392784.51851851854,11.592592592592593
56,4003.0,1994.0,110630.88888888889,0.2962962962962963
57,4004.0,1994.0,18913.962962962964,0.1111111111111111
58,4101.0,1994.0,63939.92592592593,0.0
59,4102.0,1994.0,182985.4814814815,0.4074074074074074
60,4103.0,1994.0,96952.0,1.0
61,4200.0,1994.0,419825.22222222225,31.11111111111111
62,4301.0,1994.0,98528.51851851853,0.18518518518518517
63,4302.0,1994.0,124427.92592592593,0.8518518518518519
64,4401.0,1994.0,185452.7037037037,0.0
65,4402.0,1994.0,99822.4074074074,0.9629629629629629
66,4501.0,1994.0,82264.14814814815,0.0
67,4502.0,1994.0,100943.51851851853,0.1111111111111111
68,4601.0,1994.0,80529.11111111111,0.18518518518518517
69,4602.0,1994.0,201475.85185185185,0.8518518518518519
70,4701.0,1994.0,92895.07407407407,0.1111111111111111
71,4702.0,1994.0,138850.40740740742,0.7037037037037037
72,4800.0,1994.0,156394.74074074073,0.14814814814814814
73,4901.0,1994.0,168382.66666666666,0.5555555555555556
74,4902.0,1994.0,225511.96296296295,0.18518518518518517
75,4903.0,1994.0,242092.88888888888,0.0
76,5000.0,1994.0,148041.25925925927,1.5555555555555556
77,5100.0,1994.0,131766.07407407407,0.9629629629629629
78,5201.0,1994.0,50115.0,0.1111111111111111
79,5202.0,1994.0,812406.5555555555,238.1851851851852
80,5300.0,1994.0,280487.81481481483,0.18518518518518517
81,5401.0,1994.0,180736.8148148148,137.22222222222223
82,5402.0,1994.0,99016.96296296296,0.1111111111111111
83,5500.0,1994.0,151156.1851851852,0.25925925925925924
84,5600.0,1994.0,1234437.962962963,454.3333333333333
85,5700.0,1994.0,162722.85185185185,1.2592592592592593
86,5800.0,1994.0,115415.48148148147,0.25925925925925924
87,5900.0,1994.0,189884.40740740742,0.9259259259259259
88,6000.0,1994.0,475169.2962962963,6.111111111111111
89,6100.0,1994.0,290279.0,0.2222222222222222
90,6200.0,1994.0,247229.22222222222,0.37037037037037035
91,6301.0,1994.0,73461.03703703704,0.4444444444444444
92,6302.0,1994.0,83405.81481481482,2.185185185185185
93,6401.0,1994.0,390702.55555555556,50.111111111111114
94,6402.0,1994.0,100865.14814814815,0.48148148148148145
95,6501.0,1994.0,37799.40740740741,0.0
96,6502.0,1994.0,194395.22222222222,3.814814814814815
97,6600.0,1994.0,355461.037037037,3.8518518518518516
98,6700.0,1994.0,1844432.9259259258,633.1851851851852
99,6800.0,1994.0,500591.14814814815,20.925925925925927
100,6900.0,1994.0,1039985.3333333334,62.48148148148148
101,7000.0,1994.0,981817.5555555555,133.11111111111111
102,7100.0,1994.0,1252549.888888889,92.66666666666667
103,7200.0,1994.0,472429.44444444444,32.629629629629626
104,7300.0,1994.0,383172.44444444444,14.703703703703704
105,7400.0,1994.0,1134265.5185185184,231.1851851851852
106,7500.0,1994.0,750414.2222222222,14.777777777777779
107,7600.0,1994.0,1898604.4444444445,498.0740740740741
108,7700.0,1994.0,277002.51851851854,1.2962962962962963
109,7800.0,1994.0,293617.3333333333,2.074074074074074
110,7900.0,1994.0,355773.55555555556,12.814814814814815
111,8000.0,1994.0,258632.2962962963,0.37037037037037035
112,8100.0,1994.0,672940.1851851852,37.22222222222222
113,8201.0,1994.0,179847.07407407407,0.037037037037037035
114,8202.0,1994.0,419015.0,12.25925925925926
115,8300.0,1994.0,848625.3703703703,24.51851851851852
116,8401.0,1994.0,693695.1851851852,8.185185185185185
117,8402.0,1994.0,83543.11111111111,0.1111111111111111
118,8501.0,1994.0,60942.59259259259,0.0
119,8502.0,1994.0,281532.7037037037,0.0
120,8503.0,1994.0,422865.9259259259,3.185185185185185
121,8601.0,1994.0,114882.4074074074,13.62962962962963
122,8602.0,1994.0,124697.07407407407,0.8148148148148148
123,8701.0,1994.0,122802.0,0.37037037037037035
124,8702.0,1994.0,111539.18518518518,0.7037037037037037
125,8800.0,1994.0,346657.0,32.370370370370374
126,8900.0,1994.0,287465.3333333333,6.037037037037037
127,9001.0,1994.0,150658.22222222222,0.7037037037037037
128,9002.0,1994.0,79795.74074074074,0.0
129,9003.0,1994.0,69674.18518518518,0.0
130,9100.0,1994.0,2286384.888888889,1895.0740740740741
131,9200.0,1994.0,117021.29629629629,1.2962962962962963
132,9301.0,1994.0,233043.40740740742,30.74074074074074
133,9302.0,1994.0,97344.48148148147,0.48148148148148145
134,9400.0,1994.0,364303.3333333333,24.925925925925927
135,9500.0,1994.0,142891.11111111112,0.2222222222222222
136,9600.0,1994.0,436856.5925925926,1.9259259259259258
137,9701.0,1994.0,227655.40740740742,2.5185185185185186
138,9702.0,1994.0,164327.14814814815,0.037037037037037035
139,9800.0,1994.0,135688.74074074073,1.7777777777777777
140,9900.0,1994.0,961055.1111111111,6.0
141,10000.0,1994.0,190721.74074074073,10.0
142,10101.0,1994.0,35404.11111111111,0.0
143,10102.0,1994.0,67957.77777777778,0.2962962962962963
144,10200.0,1994.0,137537.77777777778,1.037037037037037
145,10301.0,1994.0,136892.59259259258,0.7777777777777778
146,10302.0,1994.0,217486.5185185185,4.111111111111111
147,10400.0,1994.0,136322.55555555556,0.3333333333333333
148,10501.0,1994.0,90483.88888888889,0.5185185185185185
149,10502.0,1994.0,107453.37037037036,1.6296296296296295
150,10600.0,1994.0,156890.1851851852,0.48148148148148145
151,10700.0,1994.0,988733.0,26.22222222222222
152,10801.0,1994.0,252956.92592592593,2.8518518518518516
153,10802.0,1994.0,64919.74074074074,0.0
154,10900.0,1994.0,840866.2592592592,54.148148148148145
155,11001.0,1994.0,568100.4444444445,148.8148148148148
156,11002.0,1994.0,75392.74074074074,0.4444444444444444
157,11101.0,1994.0,347130.5925925926,5.925925925925926
158,11102.0,1994.0,79841.51851851853,0.0
159,11201.0,1994.0,222260.96296296295,0.9259259259259259
160,11202.0,1994.0,62202.74074074074,0.1111111111111111
161,11203.0,1994.0,161190.8148148148,0.0
162,11301.0,1994.0,186268.33333333334,10.851851851851851
163,11302.0,1994.0,1730137.962962963,573.074074074074
164,11303.0,1994.0,73130.88888888889,0.1111111111111111
165,11304.0,1994.0,3931807.6296296297,1945.3333333333333
166,11401.0,1994.0,670843.4444444445,0.4444444444444444
167,11402.0,1994.0,125161.29629629629,0.3333333333333333
168,11403.0,1994.0,125975.88888888889,0.037037037037037035
169,11500.0,1994.0,245932.66666666666,3.259259259259259
170,11600.0,1994.0,3493253.6296296297,919.1111111111111
171,11700.0,1994.0,317251.18518518517,259.74074074074076
172,11800.0,1994.0,106266.74074074074,3.2222222222222223
173,11900.0,1994.0,401328.51851851854,11.777777777777779
174,12001.0,1994.0,421946.0,2.4814814814814814
175,12002.0,1994.0,44489.77777777778,0.6296296296296297
176,12100.0,1994.0,423371.25925925927,16.59259259259259
177,12200.0,1994.0,890844.7777777778,371.18518518518516
178,12301.0,1994.0,211605.85185185185,10.407407407407407
179,12302.0,1994.0,126560.18518518518,0.8518518518518519
180,12401.0,1994.0,416120.4074074074,0.1111111111111111
181,12402.0,1994.0,632163.6296296297,2.111111111111111
182,12501.0,1994.0,1459749.6666666667,60.25925925925926
183,12502.0,1994.0,178670.96296296295,0.8518518518518519
184,12600.0,1994.0,150237.8148148148,0.8148148148148148
185,12701.0,1994.0,1340035.2962962964,143.59259259259258
186,12702.0,1994.0,72878.55555555556,0.0
187,12800.0,1994.0,148425.59259259258,0.8888888888888888
188,12901.0,1994.0,431682.6296296296,43.851851851851855
189,12902.0,1994.0,36838.40740740741,0.14814814814814814
190,12903.0,1994.0,80337.85185185185,1.8148148148148149
191,13000.0,1994.0,142573.8148148148,2.6666666666666665
192,13101.0,1994.0,854007.6296296297,442.6666666666667
193,13102.0,1994.0,76711.33333333333,0.37037037037037035
194,13103.0,1994.0,73828.33333333333,1.5555555555555556
195,13200.0,1994.0,167473.96296296295,3.962962962962963
196,13300.0,1994.0,599367.6296296297,4.666666666666667
197,13400.0,1994.0,231390.5185185185,1.9259259259259258
198,13501.0,1994.0,1054340.888888889,40.2962962962963
199,13502.0,1994.0,135531.85185185185,0.5555555555555556
200,13600.0,1994.0,545844.9629629629,38.77777777777778
201,13700.0,1994.0,381083.48148148146,16.962962962962962
202,13800.0,1994.0,127432.22222222222,2.0
203,13900.0,1994.0,228369.4814814815,2.6666666666666665
204,14000.0,1994.0,361888.77777777775,3.6666666666666665
205,14100.0,1994.0,518923.5925925926,128.92592592592592
206,14200.0,1994.0,1123899.4444444445,170.8148148148148
207,14300.0,1994.0,155217.85185185185,2.814814814814815
208,14400.0,1994.0,280428.037037037,1.4814814814814814
209,14500.0,1994.0,510113.74074074073,7.2592592592592595
210,14600.0,1994.0,701563.4074074074,3.888888888888889
211,14700.0,1994.0,314105.44444444444,13.703703703703704
212,14801.0,1994.0,364906.4074074074,0.6296296296296297
213,14802.0,1994.0,258688.11111111112,0.07407407407407407
214,14900.0,1994.0,480501.5925925926,27.444444444444443
215,15000.0,1994.0,735060.2962962963,16.48148148148148
216,15100.0,1994.0,321973.85185185185,3.259259259259259
217,15200.0,1994.0,1891624.9259259258,613.8888888888889
218,15300.0,1994.0,227547.62962962964,0.5185185185185185
219,15400.0,1994.0,430911.8888888889,1.3703703703703705
220,15500.0,1994.0,123101.55555555556,0.8888888888888888
221,15600.0,1994.0,225720.8148148148,1.3333333333333333
222,15700.0,1994.0,261331.8148148148,0.5925925925925926
223,15800.0,1994.0,201038.88888888888,0.4074074074074074
224,15900.0,1994.0,1310932.962962963,440.44444444444446
225,16000.0,1994.0,372024.44444444444,3.3333333333333335
226,16100.0,1994.0,276158.962962963,21.296296296296298
227,16200.0,1994.0,539296.7037037037,2.6296296296296298
228,16300.0,1994.0,2558574.814814815,231.22222222222223
229,16400.0,1994.0,924941.0,23.444444444444443
230,16500.0,1994.0,723310.8518518518,201.4814814814815
231,16600.0,1994.0,582943.8888888889,63.18518518518518
232,16701.0,1994.0,61503.59259259259,0.6296296296296297
233,16702.0,1994.0,263708.18518518517,2.074074074074074
234,16703.0,1994.0,41069.0,0.14814814814814814
235,16801.0,1994.0,179822.59259259258,0.48148148148148145
236,16802.0,1994.0,59445.444444444445,0.0
237,16901.0,1994.0,356490.1111111111,11.11111111111111
238,16902.0,1994.0,23349.14814814815,0.0
239,17000.0,1994.0,509003.6296296296,0.2222222222222222
240,17100.0,1994.0,423965.962962963,1.2222222222222223
241,17200.0,1994.0,180891.40740740742,46.25925925925926
242,17300.0,1994.0,346745.85185185185,9.518518518518519
243,17400.0,1994.0,345360.25925925927,17.037037037037038
244,17501.0,1994.0,139846.62962962964,1.5555555555555556
245,17502.0,1994.0,184764.14814814815,1.1851851851851851
246,17600.0,1994.0,248918.92592592593,59.333333333333336
247,17700.0,1994.0,955322.8148148148,738.0370370370371
248,17800.0,1994.0,198485.14814814815,4.0
249,17900.0,1994.0,683097.3333333334,136.11111111111111
250,18000.0,1994.0,2863923.3703703703,803.1851851851852
251,18100.0,1994.0,328118.18518518517,36.48148148148148
252,18201.0,1994.0,370724.85185185185,2.3703703703703702
253,18202.0,1994.0,289417.25925925927,0.25925925925925924
254,18300.0,1994.0,1154564.851851852,4.481481481481482
255,18400.0,1994.0,497686.5925925926,1.7777777777777777
256,18500.0,1994.0,375926.18518518517,1.1851851851851851
257,18600.0,1994.0,1750730.0740740742,122.74074074074075
258,18700.0,1994.0,550843.7777777778,4.37037037037037
259,18800.0,1994.0,1462183.2962962964,54.851851851851855
260,18900.0,1994.0,370356.85185185185,3.2962962962962963
261,19000.0,1994.0,438774.77777777775,63.074074074074076
262,19100.0,1994.0,806991.6296296297,138.66666666666666
263,19200.0,1994.0,874233.1851851852,239.92592592592592
264,19300.0,1994.0,1114728.0740740742,27.11111111111111
265,19400.0,1994.0,7869916.740740741,7014.0
266,19500.0,1994.0,1078674.5185185184,39.629629629629626
267,19600.0,1994.0,5044506.37037037,1008.5555555555555
268,19700.0,1994.0,4840879.296296297,1602.3703703703704
269,19800.0,1994.0,390385.77777777775,23.85185185185185
270,19901.0,1994.0,415803.962962963,8.148148148148149
271,19902.0,1994.0,792750.8888888889,3.0
272,19903.0,1994.0,54580.03703703704,0.0
273,20001.0,1994.0,332788.3333333333,2.037037037037037
274,20002.0,1994.0,40081.37037037037,0.0
275,20003.0,1994.0,57622.333333333336,0.07407407407407407
276,20100.0,1994.0,620633.8148148148,187.44444444444446
277,20200.0,1994.0,294099.44444444444,152.40740740740742
278,20301.0,1994.0,160450.62962962964,1.7777777777777777
279,20302.0,1994.0,258911.40740740742,24.444444444444443
280,20401.0,1994.0,1505604.6666666667,345.0740740740741
281,20402.0,1994.0,59982.37037037037,0.07407407407407407
282,20403.0,1994.0,58854.77777777778,0.2222222222222222
283,20500.0,1994.0,4320625.740740741,1871.1851851851852
284,20600.0,1994.0,1036388.8148148148,264.0740740740741
285,20700.0,1994.0,105885.22222222222,4.814814814814815
286,20800.0,1994.0,707550.8888888889,377.4074074074074
287,20901.0,1994.0,3303266.6296296297,782.2222222222222
288,20902.0,1994.0,382348.6296296296,7.148148148148148
289,21001.0,1994.0,46962.851851851854,0.9259259259259259
290,21002.0,1994.0,57466.18518518518,0.37037037037037035
291,21003.0,1994.0,192429.33333333334,0.0
292,21004.0,1994.0,62924.96296296296,0.18518518518518517
293,21101.0,1994.0,87967.96296296296,2.3333333333333335
294,21102.0,1994.0,52378.333333333336,1.037037037037037
295,21201.0,1994.0,76721.29629629629,1.4814814814814814
296,21202.0,1994.0,207869.4814814815,0.6296296296296297
297,21301.0,1994.0,132633.40740740742,13.074074074074074
298,21302.0,1994.0,85182.70370370371,22.62962962962963
299,21400.0,1994.0,258487.0,31.925925925925927
300,21501.0,1994.0,1781387.2592592593,2253.0
301,21502.0,1994.0,59561.0,1.2592592592592593
302,21600.0,1994.0,881244.2222222222,1.1851851851851851
303,21701.0,1994.0,189417.22222222222,200.66666666666666
304,21702.0,1994.0,59029.81481481482,25.37037037037037
305,21801.0,1994.0,70026.96296296296,3.3703703703703702
306,21802.0,1994.0,102838.92592592593,4.518518518518518
307,21900.0,1994.0,226366.74074074073,5.0
308,22001.0,1994.0,244150.22222222222,74.77777777777777
309,22002.0,1994.0,33741.81481481482,0.1111111111111111
310,22100.0,1994.0,174038.0,17.62962962962963
311,22200.0,1994.0,173408.14814814815,40.111111111111114
312,22300.0,1994.0,162410.0,6.111111111111111
313,22400.0,1994.0,189574.0,85.29629629629629
314,22500.0,1994.0,517570.6296296296,99.74074074074075
315,22601.0,1994.0,288822.037037037,62.666666666666664
316,22602.0,1994.0,63038.40740740741,0.4074074074074074
317,22700.0,1994.0,356716.7037037037,101.25925925925925
318,22800.0,1994.0,281716.18518518517,48.77777777777778
319,22900.0,1994.0,205382.40740740742,67.70370370370371
320,23000.0,1994.0,115465.29629629629,1.3333333333333333
321,23100.0,1994.0,548492.7037037037,68.0
322,23200.0,1994.0,143161.96296296295,8.518518518518519
323,23301.0,1994.0,2088291.6296296297,0.7407407407407407
324,23302.0,1994.0,117468.14814814815,0.2962962962962963
325,23400.0,1994.0,146285.2962962963,4.333333333333333
326,23500.0,1994.0,456760.48148148146,22.51851851851852
327,23600.0,1994.0,125452.62962962964,5.148148148148148
328,23700.0,1994.0,183646.62962962964,2.2962962962962963
329,23801.0,1994.0,267938.8888888889,126.22222222222223
330,23802.0,1994.0,55249.37037037037,1.4444444444444444
331,23900.0,1994.0,509756.6666666667,57.074074074074076
332,24000.0,1994.0,550497.074074074,11.62962962962963
333,24100.0,1994.0,1613674.7777777778,366.0740740740741
334,24200.0,1994.0,91654.03703703704,3.4444444444444446
335,24300.0,1994.0,5064220.037037037,2679.6296296296296
336,24400.0,1994.0,624876.0,136.33333333333334
337,24500.0,1994.0,118353.22222222222,1.4074074074074074
338,24600.0,1994.0,196645.5185185185,0.48148148148148145
339,24701.0,1994.0,1746764.5185185184,927.0370370370371
340,24702.0,1994.0,34104.62962962963,0.037037037037037035
341,24801.0,1994.0,164284.44444444444,0.9629629629629629
342,24802.0,1994.0,285972.3703703704,13.62962962962963
343,24900.0,1994.0,370621.8888888889,9.777777777777779
344,25000.0,1994.0,150768.11111111112,1.4814814814814814
345,25101.0,1994.0,64224.03703703704,1.1851851851851851
346,25102.0,1994.0,104942.77777777778,0.6666666666666666
347,25103.0,1994.0,91252.70370370371,0.25925925925925924
348,25104.0,1994.0,47503.88888888889,0.0
349,25105.0,1994.0,93661.92592592593,0.9259259259259259
350,25200.0,1994.0,146813.37037037036,0.6296296296296297
351,25300.0,1994.0,122022.88888888889,0.5185185185185185
352,25401.0,1994.0,132486.44444444444,3.2222222222222223
353,25402.0,1994.0,25009.814814814814,0.0
354,25500.0,1994.0,145052.0,0.48148148148148145
355,25601.0,1994.0,274020.7037037037,3.3703703703703702
356,25602.0,1994.0,98058.11111111111,0.18518518518518517
357,25701.0,1994.0,143311.14814814815,0.18518518518518517
358,25702.0,1994.0,131012.37037037036,0.9259259259259259
359,25800.0,1994.0,83893.88888888889,1.3333333333333333
360,25900.0,1994.0,185194.88888888888,0.48148148148148145
361,26001.0,1994.0,34380.2962962963,0.2962962962962963
362,26002.0,1994.0,227389.59259259258,23.14814814814815
363,26003.0,1994.0,21757.962962962964,0.0
364,26004.0,1994.0,24593.185185185186,0.2222222222222222
365,26101.0,1994.0,63585.81481481482,0.037037037037037035
366,26102.0,1994.0,74484.0,0.2962962962962963
367,26103.0,1994.0,45025.88888888889,0.0
368,26104.0,1994.0,14962.592592592593,0.0
369,26105.0,1994.0,27690.14814814815,0.0
370,26106.0,1994.0,101831.11111111111,0.7407407407407407
371,26107.0,1994.0,480232.9259259259,0.3333333333333333
372,26201.0,1994.0,83031.29629629629,33.111111111111114
373,26202.0,1994.0,28395.666666666668,0.0
374,26203.0,1994.0,12351.814814814816,0.0
375,26204.0,1994.0,3091.4814814814813,0.0
376,26301.0,1994.0,23811.333333333332,1.5185185185185186
377,26302.0,1994.0,7515.407407407408,0.18518518518518517
378,26303.0,1994.0,25282.074074074073,0.07407407407407407
379,26304.0,1994.0,56882.40740740741,2.7777777777777777
380,26305.0,1994.0,34830.77777777778,0.2962962962962963
381,26401.0,1994.0,4440.740740740741,0.0
382,26402.0,1994.0,5426.555555555556,0.37037037037037035
383,26403.0,1994.0,7111.518518518518,0.0
384,26404.0,1994.0,45334.40740740741,0.4074074074074074
385,26405.0,1994.0,3539.259259259259,0.0
386,26406.0,1994.0,20396.37037037037,0.0
387,26407.0,1994.0,6697.111111111111,0.0
388,26408.0,1994.0,15933.111111111111,0.037037037037037035
389,26409.0,1994.0,17331.85185185185,0.7777777777777778
390,26410.0,1994.0,22388.88888888889,1.0740740740740742
391,26411.0,1994.0,26780.62962962963,0.2222222222222222
392,26412.0,1994.0,23251.37037037037,1.037037037037037
393,26501.0,1994.0,78345.51851851853,2.4074074074074074
394,26502.0,1994.0,11638.518518518518,0.3333333333333333
395,26503.0,1994.0,131684.92592592593,190.92592592592592
396,26504.0,1994.0,36044.62962962963,2.2222222222222223
397,26601.0,1994.0,31029.0,0.1111111111111111
398,26602.0,1994.0,22729.62962962963,0.4444444444444444
399,26603.0,1994.0,15103.185185185184,0.0
400,26604.0,1994.0,12489.592592592593,0.25925925925925924
401,26605.0,1994.0,54539.62962962963,2.5555555555555554
402,26701.0,1994.0,585656.3703703703,5.074074074074074
403,26702.0,1994.0,72073.62962962964,3.3333333333333335
404,26703.0,1994.0,77467.48148148147,1.5925925925925926
405,26704.0,1994.0,89456.25925925926,13.925925925925926
406,26801.0,1994.0,229703.8148148148,213.74074074074073
407,26802.0,1994.0,22294.37037037037,0.4444444444444444
408,26803.0,1994.0,28349.25925925926,2.8518518518518516
409,26804.0,1994.0,3130.8518518518517,0.0
410,26901.0,1994.0,253695.96296296295,12.074074074074074
411,26902.0,1994.0,56939.666666666664,1.4444444444444444
412,27001.0,1994.0,17525.85185185185,0.14814814814814814
413,27002.0,1994.0,10957.0,0.0
414,27003.0,1994.0,12086.444444444445,0.0
415,27004.0,1994.0,13668.703703703704,0.07407407407407407
416,27005.0,1994.0,43143.37037037037,1.0
417,27006.0,1994.0,78738.81481481482,0.6666666666666666
418,27007.0,1994.0,14824.37037037037,1.5555555555555556
419,27008.0,1994.0,22024.703703703704,0.037037037037037035
420,27009.0,1994.0,28999.037037037036,0.3333333333333333
421,27010.0,1994.0,8635.592592592593,0.07407407407407407
422,27011.0,1994.0,16878.48148148148,0.14814814814814814
423,27012.0,1994.0,3281.296296296296,0.14814814814814814
424,27101.0,1994.0,111433.07407407407,6.074074074074074
425,27102.0,1994.0,55056.74074074074,10.185185185185185
426,27201.0,1994.0,103545.4074074074,1.7777777777777777
427,27202.0,1994.0,83121.37037037036,7.407407407407407
428,27301.0,1994.0,61290.07407407407,3.111111111111111
429,27302.0,1994.0,46256.40740740741,1.7777777777777777
430,27401.0,1994.0,60131.74074074074,5.444444444444445
431,27402.0,1994.0,134061.11111111112,3.6666666666666665
432,27501.0,1994.0,415180.4074074074,456.2962962962963
433,27502.0,1994.0,78193.03703703704,0.25925925925925924
434,27503.0,1994.0,36669.0,0.48148148148148145
435,27504.0,1994.0,48251.81481481482,1.7777777777777777
436,27601.0,1994.0,107184.29629629629,6.925925925925926
437,27602.0,1994.0,14375.74074074074,0.0
438,27603.0,1994.0,5986.777777777777,0.25925925925925924
439,27604.0,1994.0,1698.4814814814815,0.0
440,27605.0,1994.0,15993.074074074075,0.0
441,27701.0,1994.0,63092.40740740741,0.25925925925925924
442,27702.0,1994.0,90071.14814814815,0.7777777777777778
443,27703.0,1994.0,21429.11111111111,0.0
444,27704.0,1994.0,27283.185185185186,0.0
445,27801.0,1994.0,50739.148148148146,0.48148148148148145
446,27802.0,1994.0,48204.444444444445,0.2962962962962963
447,27901.0,1994.0,79316.18518518518,6.555555555555555
448,27902.0,1994.0,29818.962962962964,0.37037037037037035
449,27903.0,1994.0,80718.81481481482,10.11111111111111
450,28001.0,1994.0,144885.03703703705,62.03703703703704
451,28002.0,1994.0,34684.59259259259,0.07407407407407407
452,28101.0,1994.0,206608.55555555556,273.5925925925926
453,28102.0,1994.0,42288.96296296296,0.9629629629629629
454,28201.0,1994.0,86131.07407407407,0.18518518518518517
455,28202.0,1994.0,568514.6296296297,117.18518518518519
456,28301.0,1994.0,39737.148148148146,0.6666666666666666
457,28302.0,1994.0,23150.444444444445,0.48148148148148145
458,28303.0,1994.0,10020.185185185184,0.0
459,28304.0,1994.0,15031.25925925926,0.037037037037037035
460,28305.0,1994.0,15143.666666666666,0.0
461,28306.0,1994.0,121154.66666666667,0.1111111111111111
462,28401.0,1994.0,341221.85185185185,47.111111111111114
463,28402.0,1994.0,83918.03703703704,0.0
464,28501.0,1994.0,166291.66666666666,0.0
465,28502.0,1994.0,136585.25925925927,2.037037037037037
466,28503.0,1994.0,32490.51851851852,0.25925925925925924
467,28504.0,1994.0,281843.0740740741,0.0
468,28601.0,1994.0,24533.37037037037,0.0
469,28602.0,1994.0,10187.0,0.0
470,28603.0,1994.0,10353.111111111111,0.0
471,28604.0,1994.0,30573.925925925927,0.037037037037037035
472,28605.0,1994.0,68391.25925925926,0.14814814814814814
473,28606.0,1994.0,168011.07407407407,0.0
474,28607.0,1994.0,20837.037037037036,0.48148148148148145
475,28608.0,1994.0,42132.48148148148,0.37037037037037035
476,28609.0,1994.0,41056.666666666664,1.1851851851851851
477,28701.0,1994.0,11326.037037037036,0.0
478,28702.0,1994.0,242597.59259259258,1.9259259259259258
479,28703.0,1994.0,19963.0,0.1111111111111111
480,28704.0,1994.0,33141.77777777778,0.7777777777777778
481,28800.0,1994.0,274671.6296296296,15.0
482,28900.0,1994.0,1787431.3703703703,811.925925925926
483,29001.0,1994.0,19101.814814814814,0.14814814814814814
484,29002.0,1994.0,5333.888888888889,0.0
485,29003.0,1994.0,48720.40740740741,10.481481481481481
486,29004.0,1994.0,69440.66666666667,6.703703703703703
487,29005.0,1994.0,79481.70370370371,0.4074074074074074
488,29006.0,1994.0,37668.11111111111,0.37037037037037035
489,29007.0,1994.0,21241.48148148148,0.0
490,29008.0,1994.0,9138.111111111111,1.0
491,29101.0,1994.0,19870.40740740741,0.2222222222222222
492,29102.0,1994.0,12894.25925925926,0.07407407407407407
493,29103.0,1994.0,11393.851851851852,0.0
494,29104.0,1994.0,46792.92592592593,5.7407407407407405
495,29201.0,1994.0,26534.185185185186,0.0
496,29202.0,1994.0,24583.62962962963,0.037037037037037035
497,29203.0,1994.0,125719.14814814815,5.296296296296297
498,29204.0,1994.0,364195.3333333333,6.814814814814815
499,29301.0,1994.0,502285.6296296296,237.14814814814815
500,29302.0,1994.0,61345.40740740741,3.3333333333333335
501,29303.0,1994.0,92185.77777777778,3.0
502,29401.0,1994.0,54393.148148148146,0.5555555555555556
