,cz,year,pop,refugees
123,8701.0,1977.5,96769.5,1.0
124,8702.0,1977.5,182546.0,6.666666666666667
125,8800.0,1977.5,242856.66666666666,111.16666666666667
126,8900.0,1977.5,203448.66666666666,22.833333333333332
127,9001.0,1977.5,94673.33333333333,7.5
128,9002.0,1977.5,189715.16666666666,0.5
129,9003.0,1977.5,58425.833333333336,5.833333333333333
130,9100.0,1977.5,847526.5,416.8333333333333
131,9200.0,1977.5,58281.666666666664,3.5
132,9301.0,1977.5,212044.66666666666,5.5
133,9302.0,1977.5,60312.166666666664,9.0
134,9400.0,1977.5,107827.0,11.833333333333334
135,9500.0,1977.5,134875.16666666666,4.5
136,9600.0,1977.5,300906.0,18.666666666666668
137,9701.0,1977.5,209502.5,8.166666666666666
138,9702.0,1977.5,83940.66666666667,6.333333333333333
139,9800.0,1977.5,110631.16666666667,8.166666666666666
140,9900.0,1977.5,1162050.8333333333,60.0
141,10000.0,1977.5,1088960.0,53.666666666666664
142,10101.0,1977.5,63183.833333333336,0.0
143,10102.0,1977.5,18222.5,4.5
144,10200.0,1977.5,478708.5,7.166666666666667
145,10301.0,1977.5,121353.16666666667,4.0
146,10302.0,1977.5,195181.0,40.166666666666664
147,10400.0,1977.5,109079.33333333333,3.3333333333333335
148,10501.0,1977.5,87988.66666666667,9.333333333333334
149,10502.0,1977.5,120704.5,5.5
150,10600.0,1977.5,152630.66666666666,13.333333333333334
151,10700.0,1977.5,888108.5,76.66666666666667
152,10801.0,1977.5,234480.66666666666,19.166666666666668
153,10802.0,1977.5,70196.33333333333,0.6666666666666666
154,10900.0,1977.5,178223.33333333334,334.0
155,11001.0,1977.5,486302.3333333333,184.16666666666666
156,11002.0,1977.5,75362.33333333333,7.333333333333333
157,11101.0,1977.5,296873.3333333333,27.666666666666668
158,11102.0,1977.5,77379.16666666667,1.5
159,11201.0,1977.5,245022.66666666666,10.333333333333334
160,11202.0,1977.5,87117.83333333333,0.3333333333333333
161,11203.0,1977.5,290668.1666666667,1.6666666666666667
162,11301.0,1977.5,113214.66666666667,10.0
163,11302.0,1977.5,726081.0,264.5
164,11303.0,1977.5,213117.0,5.666666666666667
165,11304.0,1977.5,1930640.0,2071.3333333333335
166,11401.0,1977.5,1209716.3333333333,11.666666666666666
167,11402.0,1977.5,122867.83333333333,7.5
168,11403.0,1977.5,169354.5,1.8333333333333333
169,11500.0,1977.5,154376.66666666666,33.666666666666664
170,11600.0,1977.5,1337970.6666666667,377.6666666666667
171,11700.0,1977.5,163194.5,138.16666666666666
172,11800.0,1977.5,77375.5,16.166666666666668
173,11900.0,1977.5,226988.83333333334,46.5
174,12001.0,1977.5,682855.5,22.0
175,12002.0,1977.5,35724.5,5.5
176,12100.0,1977.5,336433.0,58.5
177,12200.0,1977.5,462120.6666666667,330.8333333333333
178,12301.0,1977.5,265277.0,8.333333333333334
179,12302.0,1977.5,190896.0,10.833333333333334
180,12401.0,1977.5,827268.3333333334,2.3333333333333335
181,12402.0,1977.5,1103116.0,5.333333333333333
182,12501.0,1977.5,1903212.0,121.0
183,12502.0,1977.5,209512.66666666666,2.1666666666666665
184,12600.0,1977.5,176569.33333333334,16.166666666666668
185,12701.0,1977.5,650362.8333333334,166.33333333333334
186,12702.0,1977.5,97489.83333333333,0.0
187,12800.0,1977.5,152842.16666666666,10.5
188,12901.0,1977.5,339641.0,37.5
189,12902.0,1977.5,35040.5,0.0
190,12903.0,1977.5,77998.66666666667,1.8333333333333333
191,13000.0,1977.5,99341.33333333333,31.333333333333332
192,13101.0,1977.5,483809.0,146.83333333333334
193,13102.0,1977.5,108330.83333333333,2.0
194,13103.0,1977.5,75472.5,3.0
195,13200.0,1977.5,146004.5,49.833333333333336
196,13300.0,1977.5,1043119.1666666666,20.0
197,13400.0,1977.5,180496.16666666666,21.333333333333332
198,13501.0,1977.5,1202671.8333333333,97.83333333333333
199,13502.0,1977.5,174752.33333333334,6.166666666666667
200,13600.0,1977.5,429450.6666666667,63.5
201,13700.0,1977.5,430770.5,39.666666666666664
202,13800.0,1977.5,110125.5,18.166666666666668
203,13900.0,1977.5,223037.16666666666,15.833333333333334
204,14000.0,1977.5,284321.1666666667,19.666666666666668
205,14100.0,1977.5,468748.8333333333,137.66666666666666
206,14200.0,1977.5,713301.0,139.5
207,14300.0,1977.5,157686.33333333334,22.166666666666668
208,14400.0,1977.5,307439.1666666667,35.833333333333336
209,14500.0,1977.5,702535.0,38.0
210,14600.0,1977.5,1228874.8333333333,10.5
211,14700.0,1977.5,215339.66666666666,54.166666666666664
212,14801.0,1977.5,547347.0,6.166666666666667
213,14802.0,1977.5,382870.6666666667,3.5
214,14900.0,1977.5,235801.83333333334,50.5
215,15000.0,1977.5,747415.6666666666,57.166666666666664
216,15100.0,1977.5,166682.83333333334,13.5
217,15200.0,1977.5,974544.3333333334,249.66666666666666
218,15300.0,1977.5,227742.33333333334,7.333333333333333
219,15400.0,1977.5,724274.6666666666,8.666666666666666
220,15500.0,1977.5,111001.16666666667,9.666666666666666
221,15600.0,1977.5,261555.83333333334,13.5
222,15700.0,1977.5,304741.5,3.1666666666666665
223,15800.0,1977.5,246868.66666666666,9.833333333333334
224,15900.0,1977.5,987324.3333333334,245.0
225,16000.0,1977.5,458933.3333333333,30.833333333333332
226,16100.0,1977.5,235570.16666666666,38.666666666666664
227,16200.0,1977.5,651196.5,38.833333333333336
228,16300.0,1977.5,2554051.3333333335,298.1666666666667
229,16400.0,1977.5,979700.3333333334,50.166666666666664
230,16500.0,1977.5,728296.3333333334,98.33333333333333
231,16600.0,1977.5,888038.1666666666,51.833333333333336
232,16701.0,1977.5,61679.5,2.8333333333333335
233,16702.0,1977.5,268157.6666666667,17.0
234,16703.0,1977.5,41483.166666666664,0.8333333333333334
235,16801.0,1977.5,192351.16666666666,2.3333333333333335
236,16802.0,1977.5,60519.833333333336,0.0
237,16901.0,1977.5,377777.6666666667,24.166666666666668
238,16902.0,1977.5,23606.333333333332,0.6666666666666666
239,17000.0,1977.5,859734.8333333334,1.1666666666666667
240,17100.0,1977.5,488207.1666666667,5.833333333333333
241,17200.0,1977.5,102414.5,35.0
242,17300.0,1977.5,670856.8333333334,16.5
243,17400.0,1977.5,234223.16666666666,52.333333333333336
244,17501.0,1977.5,118600.66666666667,11.333333333333334
245,17502.0,1977.5,60667.666666666664,4.5
246,17600.0,1977.5,185069.5,23.5
247,17700.0,1977.5,797253.1666666666,140.16666666666666
248,17800.0,1977.5,243849.83333333334,4.666666666666667
249,17900.0,1977.5,1165813.8333333333,97.66666666666667
250,18000.0,1977.5,3345064.6666666665,433.0
251,18100.0,1977.5,306454.6666666667,46.166666666666664
252,18201.0,1977.5,568211.5,14.5
253,18202.0,1977.5,639552.5,1.0
254,18300.0,1977.5,2249272.1666666665,26.166666666666668
255,18400.0,1977.5,978103.0,3.1666666666666665
256,18500.0,1977.5,679176.1666666666,14.166666666666666
257,18600.0,1977.5,2449260.6666666665,118.66666666666667
258,18700.0,1977.5,918193.6666666666,16.166666666666668
259,18800.0,1977.5,2406024.6666666665,108.83333333333333
260,18900.0,1977.5,575867.8333333334,26.833333333333332
261,19000.0,1977.5,204942.16666666666,104.5
262,19100.0,1977.5,492439.8333333333,415.8333333333333
263,19200.0,1977.5,659923.5,315.0
264,19300.0,1977.5,1363029.6666666667,72.5
265,19400.0,1977.5,3436940.1666666665,1121.1666666666667
266,19500.0,1977.5,814227.1666666666,63.0
267,19600.0,1977.5,4200502.166666667,476.0
268,19700.0,1977.5,3293463.5,1425.3333333333333
269,19800.0,1977.5,189087.5,37.166666666666664
270,19901.0,1977.5,462079.6666666667,23.833333333333332
271,19902.0,1977.5,1256856.1666666667,18.666666666666668
272,19903.0,1977.5,69887.33333333333,1.5
273,20001.0,1977.5,336194.0,16.5
274,20002.0,1977.5,42896.333333333336,1.5
275,20003.0,1977.5,29150.666666666668,1.6666666666666667
276,20100.0,1977.5,535113.8333333334,99.83333333333333
277,20200.0,1977.5,214117.83333333334,23.833333333333332
278,20301.0,1977.5,93644.33333333333,4.833333333333333
279,20302.0,1977.5,299394.6666666667,21.166666666666668
280,20401.0,1977.5,1323725.5,328.6666666666667
281,20402.0,1977.5,114641.66666666667,0.0
282,20403.0,1977.5,123462.66666666667,2.8333333333333335
283,20500.0,1977.5,3517156.1666666665,860.0
284,20600.0,1977.5,575995.6666666666,50.0
285,20700.0,1977.5,97354.83333333333,10.833333333333334
286,20800.0,1977.5,692280.1666666666,37.833333333333336
287,20901.0,1977.5,2830378.8333333335,645.6666666666666
288,20902.0,1977.5,837730.0,10.666666666666666
289,21001.0,1977.5,45204.666666666664,8.5
290,21002.0,1977.5,62733.333333333336,7.0
291,21003.0,1977.5,402997.6666666667,4.333333333333333
292,21004.0,1977.5,54107.166666666664,0.5
293,21101.0,1977.5,77701.33333333333,13.666666666666666
294,21102.0,1977.5,42526.5,7.833333333333333
295,21201.0,1977.5,63110.333333333336,24.666666666666668
296,21202.0,1977.5,393580.5,12.666666666666666
297,21301.0,1977.5,112011.16666666667,40.666666666666664
298,21302.0,1977.5,60663.666666666664,26.333333333333332
299,21400.0,1977.5,279391.6666666667,102.16666666666667
300,21501.0,1977.5,600686.8333333334,1476.5
301,21502.0,1977.5,80607.0,12.333333333333334
302,21600.0,1977.5,2079203.8333333333,28.0
303,21701.0,1977.5,143382.83333333334,147.16666666666666
304,21702.0,1977.5,44369.833333333336,53.666666666666664
305,21801.0,1977.5,63508.0,30.166666666666668
306,21802.0,1977.5,153879.33333333334,24.833333333333332
307,21900.0,1977.5,328894.8333333333,27.5
308,22001.0,1977.5,288136.3333333333,55.833333333333336
309,22002.0,1977.5,42448.5,10.5
310,22100.0,1977.5,156305.66666666666,43.833333333333336
311,22200.0,1977.5,93049.16666666667,51.666666666666664
312,22300.0,1977.5,175269.66666666666,48.666666666666664
313,22400.0,1977.5,182515.0,35.0
314,22500.0,1977.5,450766.3333333333,57.666666666666664
315,22601.0,1977.5,243405.83333333334,135.83333333333334
316,22602.0,1977.5,58079.833333333336,4.5
317,22700.0,1977.5,322132.3333333333,54.333333333333336
318,22800.0,1977.5,241463.83333333334,63.333333333333336
319,22900.0,1977.5,177315.83333333334,36.333333333333336
320,23000.0,1977.5,114196.83333333333,14.666666666666666
321,23100.0,1977.5,445235.5,122.33333333333333
322,23200.0,1977.5,118189.33333333333,56.333333333333336
323,23301.0,1977.5,4650633.833333333,6.666666666666667
324,23302.0,1977.5,143772.5,6.833333333333333
325,23400.0,1977.5,86279.0,13.833333333333334
326,23500.0,1977.5,478667.5,65.16666666666667
327,23600.0,1977.5,115751.5,26.0
328,23700.0,1977.5,241240.66666666666,14.833333333333334
329,23801.0,1977.5,124231.5,151.5
330,23802.0,1977.5,36847.5,22.0
331,23900.0,1977.5,479162.6666666667,266.6666666666667
332,24000.0,1977.5,503547.0,75.16666666666667
333,24100.0,1977.5,1533588.6666666667,262.0
334,24200.0,1977.5,37814.666666666664,21.0
335,24300.0,1977.5,1558197.8333333333,1575.5
336,24400.0,1977.5,567058.6666666666,172.5
337,24500.0,1977.5,107726.83333333333,11.666666666666666
338,24600.0,1977.5,175024.0,7.833333333333333
339,24701.0,1977.5,1076222.3333333333,259.5
340,24702.0,1977.5,27325.166666666668,12.333333333333334
341,24801.0,1977.5,254884.33333333334,10.5
342,24802.0,1977.5,328887.3333333333,38.833333333333336
343,24900.0,1977.5,357651.6666666667,23.5
344,25000.0,1977.5,148826.0,19.0
345,25101.0,1977.5,97643.83333333333,6.333333333333333
346,25102.0,1977.5,76542.83333333333,0.0
347,25103.0,1977.5,89786.66666666667,2.5
348,25104.0,1977.5,113079.5,0.0
349,25105.0,1977.5,56641.166666666664,9.833333333333334
350,25200.0,1977.5,122230.83333333333,8.666666666666666
351,25300.0,1977.5,172613.16666666666,12.5
352,25401.0,1977.5,123859.16666666667,13.5
353,25402.0,1977.5,14129.5,1.0
354,25500.0,1977.5,152625.5,8.666666666666666
355,25601.0,1977.5,290894.3333333333,63.0
356,25602.0,1977.5,189696.16666666666,0.0
357,25701.0,1977.5,91751.66666666667,19.0
358,25702.0,1977.5,163807.16666666666,0.3333333333333333
359,25800.0,1977.5,50812.833333333336,6.833333333333333
360,25900.0,1977.5,165046.5,21.833333333333332
361,26001.0,1977.5,49144.166666666664,3.1666666666666665
362,26002.0,1977.5,156055.5,92.0
363,26003.0,1977.5,40990.5,0.5
364,26004.0,1977.5,31704.333333333332,9.333333333333334
365,26101.0,1977.5,73239.66666666667,11.5
366,26102.0,1977.5,847872.3333333334,4.0
367,26103.0,1977.5,54539.0,4.166666666666667
368,26104.0,1977.5,15876.333333333334,1.8333333333333333
369,26105.0,1977.5,41302.0,4.666666666666667
370,26106.0,1977.5,177556.16666666666,10.833333333333334
371,26107.0,1977.5,162629.83333333334,5.833333333333333
372,26201.0,1977.5,46669.666666666664,28.5
373,26202.0,1977.5,55339.0,4.166666666666667
374,26203.0,1977.5,18068.5,1.0
375,26204.0,1977.5,4378.0,0.0
376,26301.0,1977.5,28141.333333333332,2.8333333333333335
377,26302.0,1977.5,10445.166666666666,0.0
378,26303.0,1977.5,38183.166666666664,0.3333333333333333
379,26304.0,1977.5,36508.5,6.0
380,26305.0,1977.5,66932.83333333333,1.1666666666666667
381,26401.0,1977.5,6092.333333333333,0.0
382,26402.0,1977.5,10316.833333333334,0.3333333333333333
383,26403.0,1977.5,12031.0,0.0
384,26404.0,1977.5,76275.16666666667,1.8333333333333333
385,26405.0,1977.5,5575.166666666667,1.0
386,26406.0,1977.5,20533.833333333332,0.0
387,26407.0,1977.5,9075.0,1.5
388,26408.0,1977.5,17494.0,2.6666666666666665
389,26409.0,1977.5,27131.333333333332,0.0
390,26410.0,1977.5,16255.833333333334,1.1666666666666667
391,26411.0,1977.5,29769.833333333332,2.0
392,26412.0,1977.5,20583.166666666668,3.1666666666666665
393,26501.0,1977.5,101019.0,16.5
394,26502.0,1977.5,10032.333333333334,2.0
395,26503.0,1977.5,57125.333333333336,68.66666666666667
396,26504.0,1977.5,34777.666666666664,7.5
397,26601.0,1977.5,42327.5,7.666666666666667
398,26602.0,1977.5,25987.666666666668,2.8333333333333335
399,26603.0,1977.5,21538.0,0.0
400,26604.0,1977.5,17167.166666666668,0.8333333333333334
401,26605.0,1977.5,53902.0,13.166666666666666
402,26701.0,1977.5,994311.5,13.333333333333334
403,26702.0,1977.5,97133.83333333333,5.5
404,26703.0,1977.5,114501.5,6.5
405,26704.0,1977.5,58125.833333333336,34.5
406,26801.0,1977.5,196509.33333333334,76.16666666666667
407,26802.0,1977.5,32798.833333333336,6.333333333333333
408,26803.0,1977.5,16708.0,10.166666666666666
409,26804.0,1977.5,4432.333333333333,0.16666666666666666
410,26901.0,1977.5,304328.5,38.0
411,26902.0,1977.5,42734.166666666664,13.5
412,27001.0,1977.5,18447.666666666668,0.6666666666666666
413,27002.0,1977.5,55449.166666666664,3.0
414,27003.0,1977.5,26938.666666666668,0.6666666666666666
415,27004.0,1977.5,16032.0,0.0
416,27005.0,1977.5,26239.666666666668,9.833333333333334
417,27006.0,1977.5,105423.33333333333,10.833333333333334
418,27007.0,1977.5,8244.666666666666,3.3333333333333335
419,27008.0,1977.5,21765.833333333332,3.1666666666666665
420,27009.0,1977.5,47928.5,0.16666666666666666
421,27010.0,1977.5,13611.5,1.3333333333333333
422,27011.0,1977.5,14673.5,5.333333333333333
423,27012.0,1977.5,4554.166666666667,3.1666666666666665
424,27101.0,1977.5,124793.66666666667,48.166666666666664
425,27102.0,1977.5,61834.166666666664,21.0
426,27201.0,1977.5,161634.83333333334,20.333333333333332
427,27202.0,1977.5,103768.33333333333,24.333333333333332
428,27301.0,1977.5,63962.0,14.166666666666666
429,27302.0,1977.5,38388.0,27.333333333333332
430,27401.0,1977.5,70892.5,16.0
431,27402.0,1977.5,178737.5,54.0
432,27501.0,1977.5,229458.0,455.6666666666667
433,27502.0,1977.5,132861.33333333334,11.0
434,27503.0,1977.5,43315.333333333336,11.666666666666666
435,27504.0,1977.5,52531.333333333336,15.833333333333334
436,27601.0,1977.5,52057.333333333336,27.333333333333332
437,27602.0,1977.5,7315.666666666667,0.0
438,27603.0,1977.5,8031.166666666667,0.5
439,27604.0,1977.5,2762.3333333333335,0.5
440,27605.0,1977.5,19931.0,0.0
441,27701.0,1977.5,131146.0,5.0
442,27702.0,1977.5,80844.16666666667,8.833333333333334
443,27703.0,1977.5,20984.333333333332,5.833333333333333
444,27704.0,1977.5,54330.5,3.0
445,27801.0,1977.5,16397.666666666668,7.666666666666667
446,27802.0,1977.5,63288.833333333336,6.0
447,27901.0,1977.5,112070.0,10.0
448,27902.0,1977.5,351683.3333333333,1.6666666666666667
449,27903.0,1977.5,27636.166666666668,17.166666666666668
450,28001.0,1977.5,108019.16666666667,36.833333333333336
451,28002.0,1977.5,21213.0,9.333333333333334
452,28101.0,1977.5,75846.33333333333,130.0
453,28102.0,1977.5,36034.833333333336,8.166666666666666
454,28201.0,1977.5,129999.33333333333,7.166666666666667
455,28202.0,1977.5,194750.33333333334,166.33333333333334
456,28301.0,1977.5,144247.83333333334,8.666666666666666
457,28302.0,1977.5,31870.833333333332,4.0
458,28303.0,1977.5,6083.166666666667,0.6666666666666666
459,28304.0,1977.5,41454.166666666664,0.6666666666666666
460,28305.0,1977.5,16623.166666666668,0.16666666666666666
461,28306.0,1977.5,171440.5,3.8333333333333335
462,28401.0,1977.5,92743.16666666667,79.0
463,28402.0,1977.5,22335.166666666668,1.1666666666666667
464,28501.0,1977.5,10751.166666666666,0.0
465,28502.0,1977.5,258816.5,21.666666666666668
466,28503.0,1977.5,16518.833333333332,1.1666666666666667
467,28504.0,1977.5,14111.333333333334,1.8333333333333333
468,28601.0,1977.5,41595.166666666664,0.0
469,28602.0,1977.5,16948.0,0.16666666666666666
470,28603.0,1977.5,10412.0,3.6666666666666665
471,28604.0,1977.5,42520.666666666664,10.5
472,28605.0,1977.5,132217.83333333334,3.8333333333333335
473,28606.0,1977.5,34776.166666666664,0.8333333333333334
474,28607.0,1977.5,55886.833333333336,8.0
475,28608.0,1977.5,34909.166666666664,11.833333333333334
476,28609.0,1977.5,76139.5,14.5
477,28701.0,1977.5,6871.833333333333,0.0
478,28702.0,1977.5,717437.0,17.666666666666668
479,28703.0,1977.5,23817.166666666668,0.3333333333333333
480,28704.0,1977.5,36235.0,1.5
481,28800.0,1977.5,70183.83333333333,51.833333333333336
482,28900.0,1977.5,1152592.8333333333,855.8333333333334
483,29001.0,1977.5,20063.166666666668,8.166666666666666
484,29002.0,1977.5,10931.833333333334,0.0
485,29003.0,1977.5,57867.0,5.166666666666667
486,29004.0,1977.5,96305.0,12.5
487,29005.0,1977.5,78509.33333333333,18.166666666666668
488,29006.0,1977.5,36115.666666666664,8.5
489,29007.0,1977.5,37996.0,0.5
490,29008.0,1977.5,14053.333333333334,2.1666666666666665
491,29101.0,1977.5,19084.666666666668,4.166666666666667
492,29102.0,1977.5,8098.5,3.8333333333333335
493,29103.0,1977.5,12039.833333333334,2.1666666666666665
494,29104.0,1977.5,27918.5,27.166666666666668
495,29201.0,1977.5,35278.5,3.1666666666666665
496,29202.0,1977.5,31450.5,1.0
497,29203.0,1977.5,99076.33333333333,22.833333333333332
498,29204.0,1977.5,376769.3333333333,57.666666666666664
499,29301.0,1977.5,348101.0,300.3333333333333
500,29302.0,1977.5,45116.166666666664,33.833333333333336
501,29303.0,1977.5,106686.66666666667,22.333333333333332
502,29401.0,1977.5,51518.166666666664,8.833333333333334
503,29402.0,1977.5,32752.0,10.0
504,29403.0,1977.5,100001.0,33.0
505,29501.0,1977.5,46155.5,13.5
506,29502.0,1977.5,497548.0,430.0
507,29503.0,1977.5,157379.33333333334,7.166666666666667
508,29504.0,1977.5,63343.833333333336,13.5
509,29505.0,1977.5,62296.833333333336,2.1666666666666665
510,29506.0,1977.5,216148.83333333334,2.3333333333333335
511,29601.0,1977.5,242986.16666666666,65.16666666666667
512,29602.0,1977.5,47753.666666666664,2.5
513,29700.0,1977.5,178039.5,117.16666666666667
514,29800.0,1977.5,60311.5,5.333333333333333
515,29901.0,1977.5,99998.5,41.666666666666664
516,29902.0,1977.5,62352.0,0.0
517,30000.0,1977.5,142673.33333333334,17.5
518,30100.0,1977.5,215846.5,286.5
519,30200.0,1977.5,115706.83333333333,36.5
520,30300.0,1977.5,109808.66666666667,37.333333333333336
521,30401.0,1977.5,77898.83333333333,13.666666666666666
522,30402.0,1977.5,599183.5,211.33333333333334
523,30403.0,1977.5,480084.1666666667,0.5
524,30501.0,1977.5,23236.333333333332,3.3333333333333335
525,30502.0,1977.5,123978.33333333333,34.666666666666664
526,30601.0,1977.5,117661.16666666667,56.5
527,30602.0,1977.5,57587.5,1.3333333333333333
528,30603.0,1977.5,60530.333333333336,0.0
529,30604.0,1977.5,60602.0,3.8333333333333335
530,30605.0,1977.5,4226.333333333333,1.6666666666666667
531,30701.0,1977.5,416076.3333333333,18.333333333333332
532,30702.0,1977.5,57668.333333333336,0.6666666666666666
533,30801.0,1977.5,141149.5,4.5
534,30802.0,1977.5,285998.8333333333,40.5
535,30901.0,1977.5,62446.5,26.166666666666668
536,30902.0,1977.5,35253.0,4.833333333333333
537,30903.0,1977.5,1506424.1666666667,234.5
538,30904.0,1977.5,199004.66666666666,5.5
539,30905.0,1977.5,86308.16666666667,3.3333333333333335
540,30906.0,1977.5,109151.33333333333,0.3333333333333333
